customer_id,risk_tier
16014,Low Risk
16015,Low Risk
16016,Medium Risk
16017,High Risk
16018,Medium Risk
16019,Low Risk
16020,Low Risk
16021,Medium Risk
16022,Medium Risk
16023,Medium Risk
16024,Medium Risk
16025,Medium Risk
16026,High Risk
16027,Medium Risk
16028,Medium Risk
16029,High Risk
16030,High Risk
16031,Low Risk
16032,High Risk
16033,Low Risk
16034,Medium Risk
16035,High Risk
16036,Medium Risk
16037,Medium Risk
16038,Medium Risk
16039,Medium Risk
16040,High Risk
16041,Medium Risk
16042,Medium Risk
16043,Medium Risk
16044,Low Risk
16045,Medium Risk
16046,Medium Risk
16047,Low Risk
16048,High Risk
16049,Medium Risk
16050,Medium Risk
16051,Low Risk
16052,Medium Risk
16053,High Risk
16054,Low Risk
16055,Low Risk
16056,Medium Risk
16057,Low Risk
16058,Medium Risk
16059,Medium Risk
16060,Medium Risk
16061,High Risk
16062,Medium Risk
16063,Low Risk
16064,Medium Risk
16065,Medium Risk
16066,Medium Risk
16067,High Risk
16068,Medium Risk
16069,Low Risk
16070,Low Risk
16071,Low Risk
16072,Medium Risk
16073,Medium Risk
16074,Low Risk
16075,Medium Risk
16076,High Risk
16077,Low Risk
16078,Medium Risk
16079,Low Risk
16080,Medium Risk
16081,Low Risk
16082,Medium Risk
16083,Medium Risk
16084,High Risk
16085,Low Risk
16086,Medium Risk
16087,Medium Risk
16088,Low Risk
16089,Low Risk
16090,Medium Risk
16091,Medium Risk
16092,Medium Risk
16093,High Risk
16094,Medium Risk
16095,High Risk
16096,High Risk
16097,Medium Risk
16098,High Risk
16099,High Risk
16100,Low Risk
16101,Low Risk
16102,Low Risk
16103,Medium Risk
16104,High Risk
16105,Medium Risk
16106,Medium Risk
16107,High Risk
16108,Medium Risk
16109,High Risk
16110,Medium Risk
16111,Low Risk
16112,Low Risk
16113,Medium Risk
16114,Low Risk
16115,Low Risk
16116,Medium Risk
16117,Medium Risk
16118,Medium Risk
16119,Medium Risk
16120,Medium Risk
16121,Medium Risk
16122,High Risk
16123,Low Risk
16124,Low Risk
16125,Medium Risk
16126,Medium Risk
16127,High Risk
16128,Medium Risk
16129,Low Risk
16130,Low Risk
16131,Low Risk
16132,Medium Risk
16133,Medium Risk
16134,Medium Risk
16135,Medium Risk
16136,Medium Risk
16137,High Risk
16138,Medium Risk
16139,Medium Risk
16140,Low Risk
16141,High Risk
16142,High Risk
16143,Low Risk
16144,Low Risk
16145,Medium Risk
16146,Low Risk
16147,Low Risk
16148,Medium Risk
16149,Medium Risk
16150,Low Risk
16151,High Risk
16152,Low Risk
16153,Low Risk
16154,Medium Risk
16155,Medium Risk
16156,Low Risk
16157,Low Risk
16158,High Risk
16159,Medium Risk
16160,Medium Risk
16161,Medium Risk
16162,Medium Risk
16163,Medium Risk
16164,Medium Risk
16165,Low Risk
16166,Low Risk
16167,Medium Risk
16168,Medium Risk
16169,Low Risk
16170,Low Risk
16171,Low Risk
16172,Low Risk
16173,Medium Risk
16174,Medium Risk
16175,Medium Risk
16176,Low Risk
16177,Medium Risk
16178,High Risk
16179,Low Risk
16180,Low Risk
16181,Low Risk
16182,Low Risk
16183,Low Risk
16184,Medium Risk
16185,Medium Risk
16186,Medium Risk
16187,Low Risk
16188,Medium Risk
16189,Medium Risk
16190,Medium Risk
16191,Medium Risk
16192,Medium Risk
16193,Medium Risk
16194,Low Risk
16195,Medium Risk
16196,Low Risk
16197,Medium Risk
16198,Medium Risk
16199,Low Risk
16200,Medium Risk
16201,Medium Risk
16202,Medium Risk
16203,Medium Risk
16204,Low Risk
16205,Medium Risk
16206,Low Risk
16207,Medium Risk
16208,Medium Risk
16209,Low Risk
16210,High Risk
16211,Medium Risk
16212,High Risk
16213,Medium Risk
16214,Low Risk
16215,Low Risk
16216,Medium Risk
16217,Medium Risk
16218,Low Risk
16219,Medium Risk
16220,Medium Risk
16221,Low Risk
16222,Medium Risk
16223,High Risk
16224,High Risk
16225,Medium Risk
16226,Medium Risk
16227,High Risk
16228,Medium Risk
16229,High Risk
16230,Low Risk
16231,Medium Risk
16232,Medium Risk
16233,Low Risk
16234,Medium Risk
16235,Medium Risk
16236,High Risk
16237,High Risk
16238,Medium Risk
16239,Low Risk
16240,Low Risk
16241,Low Risk
16242,Low Risk
16243,Low Risk
16244,Medium Risk
16245,Low Risk
16246,Low Risk
16247,High Risk
16248,High Risk
16249,Medium Risk
16250,Low Risk
16251,High Risk
16252,High Risk
16253,Medium Risk
16254,Medium Risk
16255,Medium Risk
16256,Medium Risk
16257,Low Risk
16258,Medium Risk
16259,High Risk
16260,High Risk
16261,High Risk
16262,Low Risk
16263,Medium Risk
16264,Low Risk
16265,High Risk
16266,Low Risk
16267,Medium Risk
16268,Low Risk
16269,Low Risk
16270,Medium Risk
16271,Medium Risk
16272,Low Risk
16273,Medium Risk
16274,Low Risk
16275,Medium Risk
16276,Medium Risk
16277,Low Risk
16278,Medium Risk
16279,Medium Risk
16280,Medium Risk
16281,Low Risk
16282,Medium Risk
16283,Low Risk
16284,Medium Risk
16285,High Risk
16286,Medium Risk
16287,High Risk
16288,Low Risk
16289,Medium Risk
16290,High Risk
16291,Medium Risk
16292,Low Risk
16293,Low Risk
16294,Medium Risk
16295,High Risk
16296,Medium Risk
16297,Medium Risk
16298,Medium Risk
16299,Medium Risk
16300,High Risk
16301,Low Risk
16302,Low Risk
16303,Medium Risk
16304,Low Risk
16305,High Risk
16306,Medium Risk
16307,Medium Risk
16308,Medium Risk
16309,Low Risk
16310,High Risk
16311,Medium Risk
16312,Medium Risk
16313,Medium Risk
16314,Medium Risk
16315,Low Risk
16316,Medium Risk
16317,Medium Risk
16318,Medium Risk
16319,Medium Risk
16320,Medium Risk
16321,Medium Risk
16322,Medium Risk
16323,Medium Risk
16324,Medium Risk
16325,Low Risk
16326,High Risk
16327,Low Risk
16328,Low Risk
16329,Medium Risk
16330,Medium Risk
16331,High Risk
16332,Medium Risk
16333,Medium Risk
16334,Medium Risk
16335,Medium Risk
16336,Medium Risk
16337,Medium Risk
16338,Low Risk
16339,Medium Risk
16340,High Risk
16341,Low Risk
16342,Low Risk
16343,Medium Risk
16344,High Risk
16345,Medium Risk
16346,Medium Risk
16347,Medium Risk
16348,High Risk
16349,Low Risk
16350,Low Risk
16351,Medium Risk
16352,Medium Risk
16353,Medium Risk
16354,Medium Risk
16355,Low Risk
16356,Low Risk
16357,Medium Risk
16358,High Risk
16359,Medium Risk
16360,Medium Risk
16361,Low Risk
16362,Low Risk
16363,Medium Risk
16364,Low Risk
16365,Low Risk
16366,Low Risk
16367,Low Risk
16368,Medium Risk
16369,Medium Risk
16370,Low Risk
16371,Low Risk
16372,Low Risk
16373,Medium Risk
16374,Low Risk
16375,High Risk
16376,High Risk
16377,High Risk
16378,Medium Risk
16379,Medium Risk
16380,High Risk
16381,High Risk
16382,Medium Risk
16383,Medium Risk
16384,Medium Risk
16385,Low Risk
16386,Low Risk
16387,Medium Risk
16388,Low Risk
16389,Low Risk
16390,High Risk
16391,Medium Risk
16392,Low Risk
16393,Low Risk
16394,Low Risk
16395,Low Risk
16396,Low Risk
16397,Medium Risk
16398,Medium Risk
16399,Low Risk
16400,Low Risk
16401,High Risk
16402,Medium Risk
16403,Medium Risk
16404,Medium Risk
16405,Medium Risk
16406,Low Risk
16407,Low Risk
16408,Medium Risk
16409,Medium Risk
16410,Low Risk
16411,Medium Risk
16412,Low Risk
16413,Low Risk
16414,Medium Risk
16415,Medium Risk
16416,High Risk
16417,Low Risk
16418,Medium Risk
16419,Low Risk
16420,Low Risk
16421,Low Risk
16422,Medium Risk
16423,Medium Risk
16424,Medium Risk
16425,Medium Risk
16426,Low Risk
16427,High Risk
16428,Low Risk
16429,Low Risk
16430,Medium Risk
16431,Low Risk
16432,High Risk
16433,Medium Risk
16434,Medium Risk
16435,Medium Risk
16436,Low Risk
16437,Medium Risk
16438,Medium Risk
16439,Low Risk
16440,Medium Risk
16441,Medium Risk
16442,Medium Risk
16443,Medium Risk
16444,Low Risk
16445,Medium Risk
16446,Medium Risk
16447,High Risk
16448,Low Risk
16449,Medium Risk
16450,Low Risk
16451,High Risk
16452,High Risk
16453,Medium Risk
16454,Medium Risk
16455,High Risk
16456,High Risk
16457,Medium Risk
16458,Medium Risk
16459,High Risk
16460,Medium Risk
16461,Medium Risk
16462,Medium Risk
16463,Medium Risk
16464,High Risk
16465,Medium Risk
16466,Low Risk
16467,Medium Risk
16468,High Risk
16469,Medium Risk
16470,High Risk
16471,Low Risk
16472,Medium Risk
16473,Low Risk
16474,Medium Risk
16475,Medium Risk
16476,High Risk
16477,Low Risk
16478,High Risk
16479,Medium Risk
16480,Medium Risk
16481,Medium Risk
16482,Medium Risk
16483,Medium Risk
16484,Low Risk
16485,Low Risk
16486,Medium Risk
16487,Medium Risk
16488,Medium Risk
16489,High Risk
16490,High Risk
16491,High Risk
16492,Medium Risk
16493,Medium Risk
16494,Medium Risk
16495,Low Risk
16496,Medium Risk
16497,Medium Risk
16498,High Risk
16499,Medium Risk
16500,Medium Risk
16501,Low Risk
16502,Medium Risk
16503,High Risk
16504,Low Risk
16505,Medium Risk
16506,High Risk
16507,Medium Risk
16508,Medium Risk
16509,Low Risk
16510,Medium Risk
16511,Medium Risk
16512,High Risk
16513,High Risk
16514,Low Risk
16515,High Risk
16516,High Risk
16517,Medium Risk
16518,High Risk
16519,Medium Risk
16520,High Risk
16521,High Risk
16522,Medium Risk
16523,Medium Risk
16524,Medium Risk
16525,High Risk
16526,Low Risk
16527,High Risk
16528,Medium Risk
16529,Medium Risk
16530,Medium Risk
16531,Medium Risk
16532,Low Risk
16533,Medium Risk
16534,Medium Risk
16535,Medium Risk
16536,High Risk
16537,Low Risk
16538,Low Risk
16539,Medium Risk
16540,Low Risk
16541,Medium Risk
16542,Medium Risk
16543,High Risk
16544,High Risk
16545,Medium Risk
16546,Medium Risk
16547,Medium Risk
16548,Low Risk
16549,High Risk
16550,Medium Risk
16551,Low Risk
16552,Medium Risk
16553,Medium Risk
16554,Medium Risk
16555,High Risk
16556,Medium Risk
16557,Medium Risk
16558,Low Risk
16559,High Risk
16560,Medium Risk
16561,Low Risk
16562,Medium Risk
16563,Low Risk
16564,Medium Risk
16565,Low Risk
16566,Low Risk
16567,High Risk
16568,Medium Risk
16569,Medium Risk
16570,Medium Risk
16571,Low Risk
16572,High Risk
16573,Medium Risk
16574,Medium Risk
16575,Medium Risk
16576,Medium Risk
16577,High Risk
16578,Low Risk
16579,High Risk
16580,Medium Risk
16581,Low Risk
16582,High Risk
16583,Low Risk
16584,Medium Risk
16585,Medium Risk
16586,Low Risk
16587,Low Risk
16588,Low Risk
16589,Low Risk
16590,Medium Risk
16591,High Risk
16592,Medium Risk
16593,High Risk
16594,High Risk
16595,High Risk
16596,Medium Risk
16597,Low Risk
16598,Low Risk
16599,Medium Risk
16600,Medium Risk
16601,High Risk
16602,Medium Risk
16603,High Risk
16604,Medium Risk
16605,Medium Risk
16606,Low Risk
16607,Medium Risk
16608,Medium Risk
16609,Medium Risk
16610,Low Risk
16611,Medium Risk
16612,Medium Risk
16613,High Risk
16614,Medium Risk
16615,Low Risk
16616,Medium Risk
16617,Medium Risk
16618,Low Risk
16619,Low Risk
16620,High Risk
16621,High Risk
16622,Medium Risk
16623,High Risk
16624,Medium Risk
16625,Medium Risk
16626,High Risk
16627,Medium Risk
16628,Low Risk
16629,Medium Risk
16630,Medium Risk
16631,Medium Risk
16632,High Risk
16633,Medium Risk
16634,High Risk
16635,High Risk
16636,Low Risk
16637,Medium Risk
16638,High Risk
16639,Medium Risk
16640,High Risk
16641,High Risk
16642,Medium Risk
16643,High Risk
16644,Medium Risk
16645,Low Risk
16646,Medium Risk
16647,Low Risk
16648,Low Risk
16649,Low Risk
16650,High Risk
16651,Low Risk
16652,High Risk
16653,Medium Risk
16654,Medium Risk
16655,Low Risk
16656,Low Risk
16657,Medium Risk
16658,Low Risk
16659,Medium Risk
16660,Medium Risk
16661,Low Risk
16662,Medium Risk
16663,High Risk
16664,Medium Risk
16665,Low Risk
16666,Low Risk
16667,Medium Risk
16668,High Risk
16669,Medium Risk
16670,Low Risk
16671,Low Risk
16672,Low Risk
16673,Medium Risk
16674,Medium Risk
16675,High Risk
16676,Low Risk
16677,Low Risk
16678,Medium Risk
16679,Medium Risk
16680,High Risk
16681,Medium Risk
16682,High Risk
16683,Medium Risk
16684,High Risk
16685,Medium Risk
16686,Medium Risk
16687,High Risk
16688,Low Risk
16689,Medium Risk
16690,High Risk
16691,Medium Risk
16692,Medium Risk
16693,Low Risk
16694,High Risk
16695,Medium Risk
16696,Medium Risk
16697,High Risk
16698,High Risk
16699,Medium Risk
16700,High Risk
16701,High Risk
16702,Medium Risk
16703,High Risk
16704,Medium Risk
16705,Medium Risk
16706,Low Risk
16707,Medium Risk
16708,Medium Risk
16709,Medium Risk
16710,Medium Risk
16711,High Risk
16712,Medium Risk
16713,Medium Risk
16714,High Risk
16715,Low Risk
16716,Medium Risk
16717,Low Risk
16718,Medium Risk
16719,Medium Risk
16720,Medium Risk
16721,Medium Risk
16722,Medium Risk
16723,High Risk
16724,Low Risk
16725,Low Risk
16726,Low Risk
16727,Medium Risk
16728,Medium Risk
16729,Medium Risk
16730,High Risk
16731,Medium Risk
16732,Low Risk
16733,High Risk
16734,Medium Risk
16735,Medium Risk
16736,Medium Risk
16737,Low Risk
16738,Low Risk
16739,Medium Risk
16740,Low Risk
16741,Medium Risk
16742,Low Risk
16743,Medium Risk
16744,High Risk
16745,Medium Risk
16746,Medium Risk
16747,Low Risk
16748,Low Risk
16749,High Risk
16750,Medium Risk
16751,Low Risk
16752,High Risk
16753,Low Risk
16754,High Risk
16755,Low Risk
16756,Medium Risk
16757,Medium Risk
16758,Medium Risk
16759,Medium Risk
16760,Low Risk
16761,Medium Risk
16762,Medium Risk
16763,Medium Risk
16764,Medium Risk
16765,Medium Risk
16766,Medium Risk
16767,Low Risk
16768,Medium Risk
16769,High Risk
16770,Low Risk
16771,High Risk
16772,High Risk
16773,Medium Risk
16774,Medium Risk
16775,Medium Risk
16776,Low Risk
16777,Medium Risk
16778,Medium Risk
16779,Medium Risk
16780,Medium Risk
16781,Low Risk
16782,High Risk
16783,Medium Risk
16784,Medium Risk
16785,Medium Risk
16786,High Risk
16787,Low Risk
16788,Medium Risk
16789,High Risk
16790,High Risk
16791,Low Risk
16792,Low Risk
16793,High Risk
16794,Low Risk
16795,Low Risk
16796,Low Risk
16797,Medium Risk
16798,Low Risk
16799,High Risk
16800,High Risk
16801,Low Risk
16802,High Risk
16803,Low Risk
16804,Low Risk
16805,Medium Risk
16806,Low Risk
16807,Medium Risk
16808,Medium Risk
16809,Low Risk
16810,Low Risk
16811,Medium Risk
16812,Low Risk
16813,High Risk
16814,Medium Risk
16815,Medium Risk
16816,Low Risk
16817,Low Risk
16818,Medium Risk
16819,Medium Risk
16820,Low Risk
16821,Medium Risk
16822,Low Risk
16823,High Risk
16824,Low Risk
16825,Medium Risk
16826,Low Risk
16827,Medium Risk
16828,Low Risk
16829,Medium Risk
16830,Low Risk
16831,Medium Risk
16832,Low Risk
16833,High Risk
16834,High Risk
16835,High Risk
16836,Low Risk
16837,Medium Risk
16838,Low Risk
16839,High Risk
16840,Medium Risk
16841,Medium Risk
16842,Low Risk
16843,Medium Risk
16844,Medium Risk
16845,Medium Risk
16846,Medium Risk
16847,Medium Risk
16848,High Risk
16849,Medium Risk
16850,High Risk
16851,Low Risk
16852,Medium Risk
16853,Low Risk
16854,High Risk
16855,Medium Risk
16856,Medium Risk
16857,High Risk
16858,Medium Risk
16859,High Risk
16860,Low Risk
16861,Medium Risk
16862,Low Risk
16863,Low Risk
16864,Medium Risk
16865,High Risk
16866,Low Risk
16867,Low Risk
16868,High Risk
16869,Low Risk
16870,High Risk
16871,Medium Risk
16872,High Risk
16873,Medium Risk
16874,Low Risk
16875,High Risk
16876,Low Risk
16877,Medium Risk
16878,Low Risk
16879,Low Risk
16880,Medium Risk
16881,High Risk
16882,Low Risk
16883,Low Risk
16884,Medium Risk
16885,Medium Risk
16886,Medium Risk
16887,Medium Risk
16888,Medium Risk
16889,Low Risk
16890,High Risk
16891,Low Risk
16892,Medium Risk
16893,Low Risk
16894,Low Risk
16895,Medium Risk
16896,Medium Risk
16897,Medium Risk
16898,Medium Risk
16899,Medium Risk
16900,High Risk
16901,Medium Risk
16902,Medium Risk
16903,Medium Risk
16904,Medium Risk
16905,Low Risk
16906,Low Risk
16907,Medium Risk
16908,Medium Risk
16909,Medium Risk
16910,Medium Risk
16911,Medium Risk
16912,Medium Risk
16913,Medium Risk
16914,Medium Risk
16915,High Risk
16916,Low Risk
16917,High Risk
16918,Medium Risk
16919,Medium Risk
16920,High Risk
16921,Low Risk
16922,Medium Risk
16923,Medium Risk
16924,Medium Risk
16925,Medium Risk
16926,High Risk
16927,Medium Risk
16928,Low Risk
16929,Low Risk
16930,Medium Risk
16931,Medium Risk
16932,Low Risk
16933,High Risk
16934,Medium Risk
16935,Low Risk
16936,Low Risk
16937,Low Risk
16938,High Risk
16939,Low Risk
16940,Medium Risk
16941,Medium Risk
16942,Medium Risk
16943,High Risk
16944,Medium Risk
16945,Low Risk
16946,Medium Risk
16947,Medium Risk
16948,Low Risk
16949,Low Risk
16950,High Risk
16951,Medium Risk
16952,Medium Risk
16953,Medium Risk
16954,High Risk
16955,Low Risk
16956,Medium Risk
16957,High Risk
16958,Low Risk
16959,Low Risk
16960,Low Risk
16961,High Risk
16962,Medium Risk
16963,Medium Risk
16964,High Risk
16965,Low Risk
16966,Low Risk
16967,Low Risk
16968,High Risk
16969,Medium Risk
16970,Low Risk
16971,High Risk
16972,Low Risk
16973,Low Risk
16974,Low Risk
16975,High Risk
16976,Medium Risk
16977,Low Risk
16978,High Risk
16979,Medium Risk
16980,Medium Risk
16981,Low Risk
16982,Low Risk
16983,Low Risk
16984,Low Risk
16985,Low Risk
16986,Medium Risk
16987,Low Risk
16988,Medium Risk
16989,Medium Risk
16990,Medium Risk
16991,High Risk
16992,High Risk
16993,Medium Risk
16994,Medium Risk
16995,Medium Risk
16996,High Risk
16997,Low Risk
16998,Low Risk
16999,Low Risk
17000,Medium Risk
17001,Medium Risk
17002,Medium Risk
17003,Medium Risk
17004,Medium Risk
17005,High Risk
17006,Medium Risk
17007,Medium Risk
17008,Medium Risk
17009,High Risk
17010,Low Risk
17011,Medium Risk
17012,Medium Risk
17013,Medium Risk
17014,Medium Risk
17015,Medium Risk
17016,Medium Risk
17017,Medium Risk
17018,Medium Risk
17019,Medium Risk
17020,Medium Risk
17021,Medium Risk
17022,Medium Risk
17023,Low Risk
17024,Low Risk
17025,Low Risk
17026,High Risk
17027,Medium Risk
17028,Low Risk
17029,Medium Risk
17030,Medium Risk
17031,High Risk
17032,High Risk
17033,Medium Risk
17034,High Risk
17035,Medium Risk
17036,Low Risk
17037,Low Risk
17038,Medium Risk
17039,Medium Risk
17040,High Risk
17041,Medium Risk
17042,Low Risk
17043,Low Risk
17044,High Risk
17045,High Risk
17046,Medium Risk
17047,Medium Risk
17048,Medium Risk
17049,High Risk
17050,Medium Risk
17051,Medium Risk
17052,Medium Risk
17053,High Risk
17054,Medium Risk
17055,Medium Risk
17056,High Risk
17057,Medium Risk
17058,Medium Risk
17059,Medium Risk
17060,Medium Risk
17061,Medium Risk
17062,Medium Risk
17063,Medium Risk
17064,Medium Risk
17065,Medium Risk
17066,Medium Risk
17067,Low Risk
17068,Low Risk
17069,Medium Risk
17070,Medium Risk
17071,High Risk
17072,Medium Risk
17073,Medium Risk
17074,Low Risk
17075,Medium Risk
17076,Medium Risk
17077,High Risk
17078,High Risk
17079,Medium Risk
17080,Medium Risk
17081,Low Risk
17082,Medium Risk
17083,Medium Risk
17084,High Risk
17085,Medium Risk
17086,High Risk
17087,High Risk
17088,High Risk
17089,Medium Risk
17090,Medium Risk
17091,Medium Risk
17092,High Risk
17093,Medium Risk
17094,Medium Risk
17095,Low Risk
17096,Medium Risk
17097,Medium Risk
17098,Medium Risk
17099,Medium Risk
17100,Low Risk
17101,High Risk
17102,Medium Risk
17103,Medium Risk
17104,Medium Risk
17105,Medium Risk
17106,Medium Risk
17107,Medium Risk
17108,Medium Risk
17109,Low Risk
17110,Low Risk
17111,Medium Risk
17112,Medium Risk
17113,Low Risk
17114,Medium Risk
17115,Low Risk
17116,Low Risk
17117,Medium Risk
17118,Medium Risk
17119,Medium Risk
17120,Low Risk
17121,Medium Risk
17122,High Risk
17123,Medium Risk
17124,High Risk
17125,Low Risk
17126,Medium Risk
17127,Low Risk
17128,Medium Risk
17129,Medium Risk
17130,High Risk
17131,Low Risk
17132,Medium Risk
17133,Medium Risk
17134,High Risk
17135,Medium Risk
17136,Low Risk
17137,Medium Risk
17138,Medium Risk
17139,Medium Risk
17140,High Risk
17141,High Risk
17142,High Risk
17143,High Risk
17144,Low Risk
17145,Low Risk
17146,Medium Risk
17147,Low Risk
17148,Medium Risk
17149,High Risk
17150,Low Risk
17151,Low Risk
17152,Medium Risk
17153,Low Risk
17154,High Risk
17155,High Risk
17156,High Risk
17157,Low Risk
17158,Low Risk
17159,Medium Risk
17160,High Risk
17161,Low Risk
17162,Medium Risk
17163,Low Risk
17164,High Risk
17165,Low Risk
17166,Medium Risk
17167,Medium Risk
17168,Medium Risk
17169,Medium Risk
17170,Medium Risk
17171,Medium Risk
17172,Medium Risk
17173,Medium Risk
17174,Low Risk
17175,High Risk
17176,Low Risk
17177,Medium Risk
17178,Medium Risk
17179,Medium Risk
17180,Medium Risk
17181,High Risk
17182,Low Risk
17183,Low Risk
17184,Low Risk
17185,Low Risk
17186,Low Risk
17187,Low Risk
17188,High Risk
17189,High Risk
17190,Medium Risk
17191,High Risk
17192,Medium Risk
17193,Low Risk
17194,Low Risk
17195,Low Risk
17196,Low Risk
17197,Medium Risk
17198,High Risk
17199,Low Risk
17200,Medium Risk
17201,Low Risk
17202,Medium Risk
17203,Low Risk
17204,High Risk
17205,Low Risk
17206,Medium Risk
17207,Low Risk
17208,High Risk
17209,High Risk
17210,Low Risk
17211,Low Risk
17212,Medium Risk
17213,Medium Risk
17214,Medium Risk
17215,Medium Risk
17216,Medium Risk
17217,Medium Risk
17218,Medium Risk
17219,High Risk
17220,Medium Risk
17221,Medium Risk
