customer_id,risk_tier,risk_score,recommended_action,action_reason,action_priority,credit_limit_usd,expected_loss_usd,avg_utilization,on_time_months,max_delinquency,consecutive_delays,balance_volatility,default_next_month
23812,High Risk,0.9414617,Priority collections review,Severe delinquency history,High,1612.9032258064515,1518.4866129032257,0.56167,4,3,2,30854.704015757467,1
20853,High Risk,0.9414475,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1518.4637096774193,0.9500266666666668,0,2,6,1391.0755071766114,1
19201,High Risk,0.94142836,Priority collections review,Severe delinquency history,High,645.1612903225806,607.3731354838709,0.7819166666666666,0,5,6,3061.0618854682875,1
16527,High Risk,0.9413657,Hardship outreach,Persistent delayed payments,High,967.741935483871,910.999064516129,0.8371611111111111,1,2,5,1491.221970957599,0
3202,High Risk,0.9413048,Hardship outreach,Persistent delayed payments,High,645.1612903225806,607.2934193548388,0.4517166666666667,1,2,5,1352.4037365619288,1
21218,High Risk,0.94126105,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1518.1629838709678,1.4444666666666668,2,2,4,3016.7217748189287,1
8294,High Risk,0.94122905,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1518.1113709677418,0.9213133333333332,0,2,6,2230.067323348483,1
11855,High Risk,0.9412078,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2125.307935483871,0.4948666666666667,1,2,5,1655.288816692322,1
9756,High Risk,0.94117004,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4250.445341935484,0.3887595238095238,2,2,3,2390.2992002397245,0
16229,High Risk,0.941112,Priority collections review,Severe delinquency history,High,322.5806451612903,303.58451612903224,0.8728666666666668,3,3,2,1124.139077991094,1
5488,High Risk,0.94095826,Hardship outreach,Persistent delayed payments,High,967.741935483871,910.6047677419356,0.8888277777777777,0,2,6,816.3228323810787,1
16567,High Risk,0.9408242,Hardship outreach,Persistent delayed payments,High,645.1612903225806,606.9833548387096,0.7155999999999999,0,2,6,3004.219965315456,1
4918,High Risk,0.9408121,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4855.804387096774,0.8520843750000001,0,2,6,3910.300436027902,1
14082,High Risk,0.9407735,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2427.8025806451615,1.03140625,0,2,6,1965.073713630102,1
8709,High Risk,0.9406373,Priority collections review,Severe delinquency history,High,3225.806451612903,3034.313870967742,0.9666383333333334,0,3,6,7496.088431086354,1
20382,High Risk,0.94053,Priority collections review,Severe delinquency history,High,322.5806451612903,303.39677419354837,0.7743500000000001,2,3,3,1407.850666796731,1
12308,High Risk,0.9405199,Hardship outreach,Persistent delayed payments,High,10322.58064516129,9708.59251612903,0.9545166666666668,1,2,5,6803.774354479039,1
11644,High Risk,0.9404665,Priority collections review,Severe delinquency history,High,2580.6451612903224,2427.010322580645,0.0632708333333333,1,3,5,763.3506839367255,1
7592,High Risk,0.9404462,Hardship outreach,Persistent delayed payments,High,5483.870967741936,5157.285612903226,0.1015705882352941,0,2,6,1304.367892889119,1
21381,High Risk,0.9403337,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1516.667258064516,0.7928333333333332,0,2,6,10956.10970493937,1
24303,High Risk,0.9401724,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3032.814193548387,0.92748,0,2,6,7677.777855603794,1
19207,High Risk,0.940171,Hardship outreach,Persistent delayed payments,High,967.741935483871,909.8429032258065,0.905472222222222,0,2,6,1888.9590166720573,1
14810,High Risk,0.94000125,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3941.940725806451,0.4453423076923077,2,2,3,3111.8683616117182,1
3195,High Risk,0.93998146,Priority collections review,Severe delinquency history,High,645.1612903225806,606.4396516129033,0.2539166666666667,3,3,3,911.1354820588796,1
19727,High Risk,0.9399481,Hardship outreach,Persistent delayed payments,High,9677.41935483871,9096.271935483872,0.4617227777777777,0,2,6,5385.0662917615655,0
20560,High Risk,0.9399474,Priority collections review,Severe delinquency history,High,645.1612903225806,606.4176774193548,0.5546999999999999,1,3,5,701.767197865503,1
21077,High Risk,0.9399423,Hardship outreach,Persistent delayed payments,High,7419.354838709677,6973.765451612903,0.8571608695652174,0,2,6,4945.010252769957,1
7899,High Risk,0.9398552,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1212.716387096774,0.8211208333333334,2,2,4,1711.0738635917114,1
22689,High Risk,0.9398132,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1515.8277419354838,0.8839166666666668,0,2,6,2284.05616539232,1
17654,High Risk,0.9397777,Hardship outreach,Persistent delayed payments,High,322.5806451612903,303.15409677419353,0.8901500000000001,0,2,6,900.3367703254155,1
12375,High Risk,0.9397209,Priority collections review,Severe delinquency history,High,645.1612903225806,606.2715483870967,0.567325,3,4,3,274.9099852679055,1
6306,High Risk,0.9396871,Hardship outreach,Persistent delayed payments,High,967.741935483871,909.3746129032259,0.6764944444444444,2,2,4,1655.5776534692254,1
25541,High Risk,0.9396737,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4546.808225806451,0.836848888888889,3,2,3,59648.83580646539,1
12417,High Risk,0.9396222,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1818.6236129032256,0.1856222222222222,0,2,6,495.21981651249246,1
23302,High Risk,0.9395264,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2727.6572903225806,0.7121999999999998,0,2,6,25543.770348169044,0
17989,High Risk,0.9395165,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1515.349193548387,0.8974566666666668,1,2,5,1594.8393545014703,1
26503,High Risk,0.9394971,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3636.7629677419354,0.6965083333333334,0,2,6,2824.8576601308605,1
25588,High Risk,0.9394179,Hardship outreach,Persistent delayed payments,High,7419.354838709677,6969.874741935484,0.8543195652173913,0,2,6,7219.979965346164,1
17715,High Risk,0.9393815,Priority collections review,Severe delinquency history,High,322.5806451612903,303.0262903225806,0.0841666666666666,0,3,6,591.9600211726014,1
9290,High Risk,0.9393395,Hardship outreach,Persistent delayed payments,High,7096.774193548387,6666.280322580646,0.4627287878787879,0,2,6,4004.473431884231,1
16802,High Risk,0.93932015,Hardship outreach,Persistent delayed payments,High,645.1612903225806,606.013,0.8921916666666668,0,2,6,2115.718357122863,1
28636,High Risk,0.939164,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3029.5612903225806,0.9872166666666669,0,2,6,3622.289368157473,1
17421,High Risk,0.9391322,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6058.917419354838,0.1646316666666666,2,2,3,2188.603908126518,0
2818,High Risk,0.93911153,Priority collections review,Severe delinquency history,High,1612.9032258064515,1514.6960161290322,0.7902333333333335,0,4,6,1155.33919983123,1
13624,High Risk,0.9390576,Priority collections review,Severe delinquency history,High,322.5806451612903,302.9218064516129,0.38645,1,5,5,327.1927566435419,1
12991,High Risk,0.9389469,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1817.3165806451614,0.6884527777777777,2,2,4,29287.097701320057,1
29724,High Risk,0.93889004,Priority collections review,Severe delinquency history,High,4838.709677419355,4543.0163225806455,0.8369333333333334,2,3,3,21739.28170846498,1
8231,High Risk,0.93881786,Priority collections review,Severe delinquency history,High,1612.9032258064515,1514.2223548387096,0.6261466666666667,1,5,5,1230.1254678554812,1
6829,High Risk,0.9386328,Priority collections review,Severe delinquency history,High,645.1612903225806,605.5695483870968,0.6301666666666667,1,5,5,971.505772842687,1
4375,High Risk,0.93861216,Priority collections review,Severe delinquency history,High,1612.9032258064515,1513.8905806451612,0.9914633333333334,1,4,5,1246.452151775858,1
7609,High Risk,0.93848836,Priority collections review,Severe delinquency history,High,3870.967741935484,3632.8581677419356,0.0068,2,3,2,700.6625435971299,1
17352,High Risk,0.9384425,Priority collections review,Severe delinquency history,High,645.1612903225806,605.4467741935483,0.6543833333333333,0,3,6,862.8915729491549,1
8083,High Risk,0.9384277,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1513.5930645161288,0.2526366666666667,0,2,6,904.7464654071144,1
7861,High Risk,0.9382002,Priority collections review,Severe delinquency history,High,1612.9032258064515,1513.226129032258,0.5528333333333333,1,3,5,578.7001526409568,1
783,High Risk,0.9381991,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3026.4487096774187,0.8331033333333333,0,2,6,2683.334169772126,1
17447,High Risk,0.9381769,Hardship outreach,Persistent delayed payments,High,967.741935483871,907.9131290322581,0.8491,0,2,6,2971.8076653780945,1
19578,High Risk,0.9380005,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2420.646451612903,0.6968395833333334,0,2,6,2280.757893040528,1
7947,High Risk,0.9379889,Priority collections review,Severe delinquency history,High,645.1612903225806,605.1541290322581,1.0669166666666667,0,7,6,1118.727968125704,1
6046,High Risk,0.9379463,Priority collections review,Severe delinquency history,High,6451.612903225806,6051.2664516129025,0.90185,0,3,6,3690.63192421027,1
2802,High Risk,0.93789154,Priority collections review,Severe delinquency history,High,4516.129032258064,4235.639212903226,0.5593309523809524,1,4,5,9442.249047057943,1
11034,High Risk,0.937807,Hardship outreach,Persistent delayed payments,High,967.741935483871,907.5551612903225,0.6161055555555556,3,2,3,10583.683827792036,1
24258,High Risk,0.93773764,Hardship outreach,Persistent delayed payments,High,967.741935483871,907.4880387096774,0.5115611111111111,0,2,6,1177.0258139338605,1
25191,High Risk,0.9377201,Hardship outreach,Persistent delayed payments,High,645.1612903225806,604.9807096774193,0.1612166666666666,2,2,4,1408.394499657914,1
2448,High Risk,0.9376133,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1512.2795161290321,0.65513,0,2,6,21572.498267470088,1
10937,High Risk,0.9375821,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5444.025096774193,0.6059740740740741,0,2,6,3039.61429570705,1
28367,High Risk,0.93751484,Hardship outreach,Persistent delayed payments,High,645.1612903225806,604.8482838709676,0.4643916666666666,1,2,5,774.0616039222373,1
15763,High Risk,0.93728995,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1814.1095806451615,0.6412555555555555,3,2,3,21763.28506146686,1
14631,High Risk,0.9372853,Priority collections review,Severe delinquency history,High,322.5806451612903,302.3500967741935,0.9890333333333334,0,3,6,340.06332743573904,1
27485,High Risk,0.9372204,Priority collections review,Severe delinquency history,High,3225.806451612903,3023.2916129032255,0.85726,0,3,6,2862.2944642366897,1
7775,High Risk,0.93714,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3929.9419354838706,0.2779410256410257,3,2,3,56093.8537869049,1
29688,High Risk,0.93694353,Hardship outreach,Persistent delayed payments,High,7741.935483870968,7253.756361290322,0.1954236111111111,2,2,3,1960.0832295253856,1
6371,High Risk,0.93692225,Priority collections review,Severe delinquency history,High,3870.967741935484,3626.795806451613,0.4552874999999999,2,3,4,59964.14050997479,0
22415,High Risk,0.9367517,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1813.0678064516128,0.8594333333333334,0,2,6,2583.583867421377,1
16700,High Risk,0.93663186,Priority collections review,Severe delinquency history,High,7096.774193548387,6647.064812903226,0.9183030303030304,0,4,6,19917.715668888,1
9032,High Risk,0.93659294,Priority collections review,Severe delinquency history,High,1612.9032258064515,1510.6337741935483,0.4400533333333333,0,5,6,1271.4528173183096,1
17613,High Risk,0.9365466,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5438.012516129032,0.6648787037037037,2,2,3,30914.985960965056,0
973,High Risk,0.9365229,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5437.8749032258065,0.0717037037037037,1,2,5,1637.057563638697,1
24591,High Risk,0.9364487,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2114.5615806451615,0.997454761904762,0,2,6,1861.6553297177932,1
29975,High Risk,0.9362338,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1510.0545161290322,0.1010099999999999,2,2,4,4092.3409315451713,1
22881,High Risk,0.9361994,Hardship outreach,Persistent delayed payments,High,967.741935483871,905.9994193548388,0.8464833333333335,0,2,6,1406.0299783432783,0
11437,High Risk,0.93610966,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6039.417161290322,0.0025833333333333,2,2,4,973.4817238483046,1
14,High Risk,0.93600327,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2113.555770967742,0.8063928571428572,2,2,3,15453.61289472465,1
16344,High Risk,0.9359786,Credit line review,Utilization above approved limit,High,6451.612903225806,6038.571612903225,1.0635616666666667,4,2,2,45594.2815171669,1
24133,High Risk,0.93586516,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1509.4599354838708,0.8374933333333333,0,2,6,3098.4291934247367,1
21057,High Risk,0.93586224,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3018.9104516129028,0.2466616666666667,2,2,4,3411.0143603723905,1
19472,High Risk,0.9358085,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5433.726774193548,0.0902768518518518,1,2,5,2004.2251786330464,1
20336,High Risk,0.9355386,Priority collections review,Severe delinquency history,High,2903.2258064516127,2716.0798064516125,0.9762462962962962,1,3,5,2694.9810698160136,1
16938,High Risk,0.9353106,Priority collections review,Severe delinquency history,High,645.1612903225806,603.426193548387,0.9430083333333336,0,4,6,1369.6302299039207,1
7962,High Risk,0.93529975,Priority collections review,Severe delinquency history,High,645.1612903225806,603.419193548387,0.9364249999999998,1,5,5,863.0118770909239,1
3873,High Risk,0.9352807,Hardship outreach,Persistent delayed payments,High,967.741935483871,905.1103548387097,0.9425222222222222,0,2,6,1851.254457568345,0
28350,High Risk,0.93516046,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5429.963961290322,0.8858611111111112,1,2,5,27847.264052326576,1
24559,High Risk,0.9351517,Priority collections review,Severe delinquency history,High,645.1612903225806,603.3236774193548,0.4968416666666666,0,3,6,655.9854927257664,1
3564,High Risk,0.9350459,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2714.649387096774,1.1210925925925928,3,2,3,20767.63867816143,1
24401,High Risk,0.93497574,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4222.471083870968,0.3972523809523809,0,2,6,1056.48637788978,1
29800,High Risk,0.93495125,Priority collections review,Severe delinquency history,High,645.1612903225806,603.1943548387096,1.012233333333333,0,8,6,2905.4313047578094,1
